,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
515421,2625,1204,4,973634565,M,35,7,61910,Lawrence of Arabia (1962),Adventure|War,False
333832,3304,3604,3,968007770,F,45,5,92649,Gypsy (1962),Musical,False
363613,3450,1916,1,967245268,M,25,5,78251,Buffalo 66 (1998),Action|Comedy|Drama,False
377763,1941,2023,3,974948641,M,35,17,94550,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
925193,5738,2439,3,958415052,M,25,12,55406,Affliction (1997),Drama,False
291749,5468,2890,5,967829451,M,25,12,94618,Three Kings (1999),Drama|War,False
159266,2529,349,4,974062511,F,35,9,95903,Clear and Present Danger (1994),Action|Adventure|Thriller,False
134099,1712,1198,5,980387527,M,25,0,73003,Raiders of the Lost Ark (1981),Action|Adventure,False
778584,3180,2262,2,968801403,M,25,14,07430,About Last Night... (1986),Comedy|Drama|Romance,False
927542,3546,464,3,967023101,M,25,20,41706,Hard Target (1993),Action|Adventure|Crime|Thriller,False
959355,4277,627,5,965449799,M,35,16,98133,"Last Supper, The (1995)",Drama|Thriller,False
363842,1675,1488,3,975244058,F,25,6,97116,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
616992,757,2391,3,975456056,M,25,12,97401,"Simple Plan, A (1998)",Crime|Thriller,False
808558,5131,1297,3,962132536,F,25,1,77707,Real Genius (1985),Comedy,False
961923,1632,1941,5,974717550,M,25,16,94120,Hamlet (1948),Drama,False
924426,2237,3112,4,974595781,F,35,6,14905,'Night Mother (1986),Drama,False
923330,1202,2803,4,974925055,M,35,12,97006,"Pelican Brief, The (1993)",Thriller,False
887162,4482,1184,5,965022822,F,35,1,94044,Mediterraneo (1991),Comedy|War,False
212548,1757,2081,3,974705531,M,25,4,75206,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
360475,520,151,4,976226922,F,35,20,55104,Rob Roy (1995),Drama|Romance|War,False
654021,1733,1186,5,1018931276,M,18,14,43725,"Sex, Lies, and Videotape (1989)",Drama,False
700161,3896,1994,4,965782247,M,35,0,60914,Poltergeist (1982),Horror|Thriller,False
156754,5296,1090,1,962030351,F,1,0,27245,Platoon (1986),Drama|War,False
620001,1425,2701,1,974760301,M,1,10,08872,Wild Wild West (1999),Action|Sci-Fi|Western,False
838611,513,3060,4,976219402,M,25,0,55119,"Commitments, The (1991)",Comedy|Drama,False
641994,5161,1206,5,961907637,M,25,4,30052,"Clockwork Orange, A (1971)",Sci-Fi,False
942415,5728,2937,3,958468443,F,35,20,09824,"Palm Beach Story, The (1942)",Comedy,False
64062,3746,648,5,966139852,M,25,5,54703,Mission: Impossible (1996),Action|Adventure|Mystery,False
329751,5920,3072,3,957311044,F,25,1,05401,Moonstruck (1987),Comedy,False
887206,2986,580,3,971848488,M,25,4,24060,Princess Caraboo (1994),Drama,False
76766,1873,3578,4,974951982,M,35,7,02127,Gladiator (2000),Action|Drama,False
3863,4005,3408,5,966709074,M,35,7,12110,Erin Brockovich (2000),Drama,False
797520,2181,3683,4,974859844,M,25,0,45245,Blood Simple (1984),Drama|Film-Noir,False
909452,2073,1935,5,974667952,F,18,4,13148,How Green Was My Valley (1941),Drama,False
733600,5571,1267,3,959304671,F,25,9,07307,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
28392,3967,2340,4,967553586,F,18,2,13603,Meet Joe Black (1998),Romance,False
445372,1186,1276,4,974851207,M,18,19,98502,Cool Hand Luke (1967),Comedy|Drama,False
103698,3558,589,4,966802402,M,18,17,66044,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
835046,889,3871,3,975261503,M,45,20,10024,Shane (1953),Drama|Western,False
876336,2201,2532,3,974605229,M,56,20,46804,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,False
278372,4956,3176,4,962838371,M,35,15,77007,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
905944,5664,2364,4,958765009,M,18,4,48363,Godzilla (Gojira) (1984),Action|Sci-Fi,False
456353,5015,1286,4,962595272,M,35,6,92672,Somewhere in Time (1980),Drama|Romance,False
445748,3658,1276,4,971900210,F,25,7,07090,Cool Hand Luke (1967),Comedy|Drama,False
905395,278,3024,3,976587177,M,45,18,60482,Piranha (1978),Horror|Sci-Fi,False
707724,889,3053,2,975254885,M,45,20,10024,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
100804,996,3471,4,975053606,M,25,17,98102,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
222511,1698,1201,5,974776275,M,35,2,97214,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
694902,1447,330,1,981017854,M,18,4,80521,Tales from the Hood (1995),Comedy|Horror,False
975345,1260,1631,3,992266893,M,25,17,28262,"Assignment, The (1997)",Thriller,False
819992,5371,2303,5,978978902,M,25,11,55408,Nashville (1975),Drama|Musical,False
578493,1181,3036,1,976066747,M,35,7,20716,Quest for Fire (1981),Adventure,False
464094,1489,904,5,974754918,F,35,2,60201,Rear Window (1954),Mystery|Thriller,False
82946,2073,1253,4,974662669,F,18,4,13148,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
535662,1051,2453,4,987223565,F,25,0,60513,"Boy Who Could Fly, The (1986)",Drama|Fantasy,False
154077,2376,21,4,974334997,M,25,1,13210,Get Shorty (1995),Action|Comedy|Drama,False
834536,1737,1760,2,977022882,M,35,20,46614,Spice World (1997),Comedy|Musical,False
995721,3585,1056,3,966696707,M,35,20,60640,Jude (1996),Drama,False
258198,2781,1912,5,977333710,M,35,4,45205,Out of Sight (1998),Action|Crime|Romance,False
469835,37,339,3,978057295,F,25,9,66212,While You Were Sleeping (1995),Comedy|Romance,False
347075,5511,1380,4,959801396,M,45,1,92407,Grease (1978),Comedy|Musical|Romance,False
217758,1635,3702,5,974717184,M,25,0,97212,Mad Max (1979),Action|Sci-Fi,False
628938,268,1779,1,976649490,F,18,12,29708,Sphere (1998),Adventure|Sci-Fi|Thriller,False
43872,752,1961,5,1029311410,F,25,3,97401,Rain Man (1988),Drama,False
313464,5074,497,4,962428786,M,1,0,20132,Much Ado About Nothing (1993),Comedy|Romance,False
9320,1777,2804,3,974700289,M,25,20,17022,"Christmas Story, A (1983)",Comedy|Drama,False
118268,3704,480,3,966283465,F,35,0,04255,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
902516,3159,2038,3,968879831,F,25,15,15213,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,False
662960,346,3397,5,976335004,F,25,0,55110,"Great Muppet Caper, The (1981)",Children's|Comedy,False
640205,4637,3662,1,964033897,F,35,9,48302,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,False
713196,4524,173,3,964815950,M,25,2,55113,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
398436,5754,1777,4,958272391,F,18,1,60640,"Wedding Singer, The (1998)",Comedy|Romance,False
81333,5682,3107,5,958606900,M,18,0,23455-4959,Backdraft (1991),Action|Drama,False
821416,3311,2817,1,967956008,M,25,4,90039,Aces: Iron Eagle III (1992),Action|War,False
947221,5684,2121,2,958605972,M,18,16,94110,Cujo (1983),Horror|Thriller,False
89390,5682,1259,5,958962867,M,18,0,23455-4959,Stand by Me (1986),Adventure|Comedy|Drama,False
869217,2681,447,3,973392618,F,25,4,48823,"Favor, The (1994)",Comedy|Romance,False
317962,3141,32,3,969034040,M,25,14,81679,Twelve Monkeys (1995),Drama|Sci-Fi,False
798754,4870,144,4,962817355,F,35,3,04108,"Brothers McMullen, The (1995)",Comedy,False
181621,3474,1247,5,967133606,M,35,11,10538,"Graduate, The (1967)",Drama|Romance,False
440267,3228,592,3,968417618,M,25,14,05448,Batman (1989),Action|Adventure|Crime|Drama,False
861986,2172,2846,1,1015106123,M,18,20,60641,"Adventures of Milo and Otis, The (1986)",Children's,False
410419,5903,1148,5,957390192,M,25,11,06851,"Wrong Trousers, The (1993)",Animation|Comedy,False
516254,2232,969,4,978355163,M,25,14,60061,"African Queen, The (1951)",Action|Adventure|Romance|War,False
707883,4312,3053,3,1001626694,M,25,18,78757,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
494555,2500,3066,4,974087676,M,56,1,29672,Tora! Tora! Tora! (1970),War,False
38526,1586,2762,5,974738102,M,45,7,77351,"Sixth Sense, The (1999)",Thriller,False
141479,2555,2571,3,973997785,M,56,7,10522,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
526378,3967,2375,3,967552204,F,18,2,13603,"Money Pit, The (1986)",Comedy,False
411797,436,1584,5,976246475,M,18,4,43023,Contact (1997),Drama|Sci-Fi,False
487304,2978,926,4,970968410,M,35,20,45236,All About Eve (1950),Drama,False
422507,4089,2124,3,965430296,M,25,7,79416,"Addams Family, The (1991)",Comedy,False
999847,1753,1420,5,974704325,M,35,6,90803,Message to Love: The Isle of Wight Festival (1996),Documentary,False
190801,2283,2997,5,974532374,M,35,18,44708,Being John Malkovich (1999),Comedy,False
580307,5614,2822,4,964400549,M,25,0,12833,Medicine Man (1992),Adventure|Romance,False
676326,1696,1499,1,974762287,M,35,7,95765,Anaconda (1997),Action|Adventure|Thriller,False
992397,5675,1006,4,958685254,M,35,14,30030,"Chamber, The (1996)",Drama,False
28997,319,1097,5,1002940618,F,50,6,33436,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
486547,2757,3703,3,973192560,M,25,2,10023,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
556949,1530,2710,4,985049183,M,25,4,53711,"Blair Witch Project, The (1999)",Horror,False
516114,1254,969,4,974822800,F,18,1,02144,"African Queen, The (1951)",Action|Adventure|Romance|War,False
230284,518,288,5,981054740,F,35,12,75240,Natural Born Killers (1994),Action|Thriller,False
625532,5856,2369,3,957732557,F,25,7,78232,Desperately Seeking Susan (1985),Comedy|Romance,False
195438,5903,2167,3,957390350,M,25,11,06851,Blade (1998),Action|Adventure|Horror,False
534315,453,542,4,976246113,M,18,4,55102,Son in Law (1993),Comedy,False
606454,5654,2841,4,958845946,M,25,4,95616,Stir of Echoes (1999),Thriller,False
733740,549,1199,5,976117102,M,25,6,53217,Brazil (1985),Sci-Fi,False
221026,116,3527,5,997448089,M,25,17,55744,Predator (1987),Action|Sci-Fi|Thriller,False
634594,2031,2901,3,974690236,M,35,20,60640,Phantasm (1979),Horror|Sci-Fi,False
355208,1613,1393,4,974732220,M,18,20,61801,Jerry Maguire (1996),Drama|Romance,False
590051,1449,2694,3,976315980,M,35,20,17112,Big Daddy (1999),Comedy,False
958819,3618,3819,2,967120850,M,56,17,22657,Tampopo (1986),Comedy,False
2439,1699,914,5,974710346,F,25,19,98102,My Fair Lady (1964),Musical|Romance,False
154548,4386,21,4,965171793,M,25,5,74055,Get Shorty (1995),Action|Comedy|Drama,False
288739,5211,1653,4,961597816,M,25,1,40214,Gattaca (1997),Drama|Sci-Fi|Thriller,False
6778,2454,1197,4,974179921,M,18,0,97005,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
257790,149,1912,3,977325867,M,25,1,29205,Out of Sight (1998),Action|Crime|Romance,False
633390,225,198,3,976912413,M,25,7,11215,Strange Days (1995),Action|Crime|Sci-Fi,False
172322,271,2006,4,979879520,M,18,4,48202,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
62913,5428,2194,5,973042483,F,25,6,28412,"Untouchables, The (1987)",Action|Crime|Drama,False
428266,1692,3363,5,974711115,M,35,20,97333,American Graffiti (1973),Comedy|Drama,False
875251,1613,2401,4,974739098,M,18,20,61801,Pale Rider (1985),Western,False
982685,3808,414,3,965966648,M,25,7,60010,"Air Up There, The (1994)",Comedy,False
729834,1748,1248,4,974708771,M,50,1,04240,Touch of Evil (1958),Crime|Film-Noir|Thriller,False
480493,2529,1019,4,974055495,F,35,9,95903,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
644655,4482,1077,5,965095490,F,35,1,94044,Sleeper (1973),Comedy|Sci-Fi,False
100512,4962,1834,4,963101400,M,25,6,55439,"Spanish Prisoner, The (1997)",Drama|Thriller,False
577313,3436,1262,5,970714290,M,35,0,98503,"Great Escape, The (1963)",Adventure|War,False
552510,2025,208,4,974671664,M,56,13,03440,Waterworld (1995),Action|Adventure,False
725009,2203,2794,4,974609934,M,45,12,53718,European Vacation (1985),Comedy,False
559593,3462,231,3,968708863,F,25,4,73160,Dumb & Dumber (1994),Comedy,False
904152,5361,3672,5,960524965,F,50,16,92026,Benji (1974),Adventure|Children's,False
983258,6025,1642,3,956813210,F,25,1,32607,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,False
613025,5895,1645,2,957463313,M,25,1,43026,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
464432,3476,904,4,967128653,M,50,0,44126,Rear Window (1954),Mystery|Thriller,False
148854,1727,3809,4,974783549,M,35,16,50317,What About Bob? (1991),Comedy,False
57676,2164,608,4,974616136,M,35,0,95826,Fargo (1996),Crime|Drama|Thriller,False
242770,5239,296,4,961443947,M,35,7,07043,Pulp Fiction (1994),Crime|Drama,False
34211,3210,3186,4,968545119,F,45,0,02115,"Girl, Interrupted (1999)",Drama,False
694684,4305,2160,5,965263646,F,45,17,27616,Rosemary's Baby (1968),Horror|Thriller,False
697716,4033,2195,3,965513525,M,25,6,43551,Dirty Work (1998),Comedy,False
169116,5021,780,4,962584516,M,50,6,90504,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
867002,2064,909,4,974667308,M,35,1,01020,"Apartment, The (1960)",Comedy|Drama,False
11052,34,919,5,978103710,F,18,0,02135,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
513884,1502,1203,5,974750046,M,18,4,12188,12 Angry Men (1957),Drama,False
9306,1727,2804,5,974715134,M,35,16,50317,"Christmas Story, A (1983)",Comedy|Drama,False
989953,293,3119,1,976654787,M,56,1,55337-4056,Bay of Blood (Reazione a catena) (1971),Horror,False
393423,2351,223,4,974402286,F,25,0,11106,Clerks (1994),Comedy,False
158253,5961,380,2,957022869,F,45,0,78757,True Lies (1994),Action|Adventure|Comedy|Romance,False
46976,462,260,5,976933462,M,18,16,55416,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
571308,1273,2539,2,974816898,M,35,2,19123,Analyze This (1999),Comedy,False
74834,1641,1213,5,974714755,M,25,0,95819,GoodFellas (1990),Crime|Drama,False
822134,1746,1017,5,974849167,M,25,4,33157,Swiss Family Robinson (1960),Adventure|Children's,False
350927,5047,1573,3,966134747,M,45,6,23452,Face/Off (1997),Action|Sci-Fi|Thriller,False
307669,1968,994,3,974692645,M,25,11,85258,Big Night (1996),Drama,False
946946,4344,1995,1,966455064,M,25,1,44240,Poltergeist II: The Other Side (1986),Horror|Thriller,False
858417,4658,3802,1,963879544,M,25,4,99163,Freejack (1992),Action|Sci-Fi,False
82825,881,1253,5,1014314659,M,18,14,76401,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
697195,3526,3208,1,966905267,M,35,2,62263-3004,Loaded Weapon 1 (1993),Action|Comedy,False
209704,1034,2115,3,975197771,F,35,1,82601,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
679390,5847,616,5,957793907,F,18,4,02464,"Aristocats, The (1970)",Animation|Children's,False
197182,3953,1580,4,965675832,M,25,12,55117,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
803830,29,3836,5,978136307,M,35,7,33407,Kelly's Heroes (1970),Action|Comedy|War,False
180494,968,3893,5,975114668,M,50,12,94530,Nurse Betty (2000),Comedy|Thriller,False
653958,1051,1186,4,975041427,F,25,0,60513,"Sex, Lies, and Videotape (1989)",Drama,False
500273,4318,2424,4,965381204,M,25,5,02891,You've Got Mail (1998),Comedy|Romance,False
901129,3490,1211,5,967048901,M,25,0,74136,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,False
637918,1988,2346,3,976483710,F,25,1,85224,"Stepford Wives, The (1975)",Sci-Fi|Thriller,False
629312,4279,1779,4,965287026,M,25,16,43215,Sphere (1998),Adventure|Sci-Fi|Thriller,False
749264,1837,3741,5,974917939,M,25,2,08817,Badlands (1973),Crime|Drama,False
31649,1897,1721,3,974692221,F,50,2,94530,Titanic (1997),Drama|Romance,False
845389,2627,2815,2,988660082,M,25,1,06877,Iron Eagle (1986),Action|War,False
4771,2041,2355,4,979180216,F,25,20,24015,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
4482,1016,2355,4,975010025,M,56,16,60044,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
380759,3771,3265,3,966049316,M,25,1,14982,Hard-Boiled (Lashou shentan) (1992),Action|Crime,False
705159,4889,1219,5,962909041,M,18,4,63108,Psycho (1960),Horror|Thriller,False
291547,4107,2890,5,965963337,F,25,0,23221,Three Kings (1999),Drama|War,False
48129,2849,260,5,972511609,M,45,11,94114,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
316924,3824,353,3,978123984,M,25,17,32308,"Crow, The (1994)",Action|Romance|Thriller,False
184938,1530,1394,4,974829495,M,25,4,53711,Raising Arizona (1987),Comedy,False
152740,3576,1957,3,966724705,M,50,7,68046,Chariots of Fire (1981),Drama,False
191386,3946,2997,1,972045173,F,25,12,22207,Being John Malkovich (1999),Comedy,False
168818,4095,780,2,965419753,M,25,0,10013,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
231814,3550,1466,4,967000264,M,25,5,55447,Donnie Brasco (1997),Crime|Drama,False
625829,4578,2392,1,964387968,M,25,0,02134,Jack Frost (1998),Comedy|Drama,False
913299,4305,3908,5,1010747740,F,45,17,27616,Urban Legends: Final Cut (2000),Horror,False
783911,3563,450,4,966785305,M,25,2,33133,With Honors (1994),Comedy|Drama,False
537986,148,2021,3,979576444,M,50,17,57747,Dune (1984),Fantasy|Sci-Fi,False
334062,3641,2802,3,966488408,M,25,0,92008,Tequila Sunrise (1988),Action|Romance|Thriller,False
860604,2566,2986,1,973965059,M,35,17,94022,Robocop 2 (1990),Action|Crime|Sci-Fi,False
898724,855,3571,4,976337874,F,18,2,72701,Time Code (2000),Drama,False
792781,58,3274,3,977936173,M,25,2,30303,Single White Female (1992),Action,False
606746,566,500,3,976040773,M,25,17,92122,Mrs. Doubtfire (1993),Comedy,False
640285,1605,3594,4,974730976,F,18,0,28270,Center Stage (2000),Drama,False
693589,3610,1340,1,977887152,M,18,6,30064,Bride of Frankenstein (1935),Horror,False
381564,1422,3481,3,991141864,M,35,17,55934,High Fidelity (2000),Comedy,False
830855,714,3271,5,975690080,M,18,4,76013,Of Mice and Men (1992),Drama,False
571238,676,2539,3,975649415,M,18,16,55129,Analyze This (1999),Comedy,False
501664,4753,953,4,963180337,M,56,1,03825,It's a Wonderful Life (1946),Drama,False
538824,398,1220,5,1044566137,M,25,17,55454,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
665918,2376,261,3,974335162,M,25,1,13210,Little Women (1994),Drama,False
244735,3946,1617,3,965748167,F,25,12,22207,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
872107,4514,1971,3,965959372,M,18,3,48604,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
217368,5675,1036,5,958690775,M,35,14,30030,Die Hard (1988),Action|Thriller,False
20179,5996,3105,5,956873727,F,25,0,87114,Awakenings (1990),Drama,False
470004,1447,339,3,984374535,M,18,4,80521,While You Were Sleeping (1995),Comedy|Romance,False
475841,471,1376,1,976224644,M,35,7,08904,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
812221,2918,1235,4,973036169,M,25,12,98112,Harold and Maude (1971),Comedy,False
302356,5108,1734,3,962337883,F,25,9,93940,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,False
447180,2590,1278,4,973839849,M,18,4,94044,Young Frankenstein (1974),Comedy|Horror,False
726165,392,473,2,976552781,M,18,7,20037,In the Army Now (1994),Comedy|War,False
538915,801,1220,3,975401196,F,25,20,95776,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
940945,3476,1349,1,968951469,M,50,0,44126,Nosferatu a Venezia (1986),Horror,False
91863,5397,1544,2,960311199,M,18,0,60451,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
74905,1880,1213,5,974702214,M,35,0,91006,GoodFellas (1990),Crime|Drama,False
505129,3432,2795,4,967338464,M,25,12,27410,Vacation (1983),Comedy,False
182147,5856,1247,1,957732191,F,25,7,78232,"Graduate, The (1967)",Drama|Romance,False
886547,5788,886,1,958108276,M,25,0,92646,Bulletproof (1996),Action,False
811942,216,1235,5,976862273,M,45,13,52761,Harold and Maude (1971),Comedy,False
